REGION,TIMESLICE,FUEL,YEAR,value
Atlantis,IN,EL_Distribution,2017,0.7177645721385487
Atlantis,IN,EL_Distribution,2018,0.7435748243005946
Atlantis,IN,EL_Distribution,2019,0.7690781314595369
Atlantis,IN,EL_Distribution,2020,0.7934260024921969
Atlantis,IN,EL_Distribution,2021,0.8221227780013578
Atlantis,IN,EL_Distribution,2022,0.8520266639243345
Atlantis,IN,EL_Distribution,2023,0.8844687887612962
Atlantis,IN,EL_Distribution,2024,0.9055715171562042
Atlantis,IN,EL_Distribution,2025,0.9213321620627538
Atlantis,IN,EL_Distribution,2026,0.9380859859375049
Atlantis,IN,EL_Distribution,2027,0.9563848697871435
Atlantis,IN,EL_Distribution,2028,0.9762494832684752
Atlantis,IN,EL_Distribution,2029,0.9983143861172721
Atlantis,IN,EL_Distribution,2030,1.0224968995607924
Atlantis,IN,EL_Distribution,2031,1.0478276147186987
Atlantis,IN,EL_Distribution,2032,1.073586192636867
Atlantis,IN,EL_Distribution,2033,1.0998067383188752
Atlantis,IN,EL_Distribution,2034,1.126303224489675
Atlantis,IN,EL_Distribution,2035,1.1532689127634512
Atlantis,IN,EL_Distribution,2036,1.1813828027952695
Atlantis,IN,EL_Distribution,2037,1.2110417528019752
Atlantis,IN,EL_Distribution,2038,1.2422664324258221
Atlantis,IN,EL_Distribution,2039,1.2750361719663488
Atlantis,IN,EL_Distribution,2040,1.3094233154261017
Atlantis,IN,EL_Industry,2014,0.35955099999999995
Atlantis,IN,EL_Industry,2015,0.36138800000000004
Atlantis,IN,EL_Industry,2016,0.369237
Atlantis,IN,EL_Industry,2017,0.380259
Atlantis,IN,EL_Industry,2018,0.393953
Atlantis,IN,EL_Industry,2019,0.40748
Atlantis,IN,EL_Industry,2020,0.420339
Atlantis,IN,EL_Industry,2021,0.435536
Atlantis,IN,EL_Industry,2022,0.45140099999999994
Atlantis,IN,EL_Industry,2023,0.46860199999999996
Atlantis,IN,EL_Industry,2024,0.4797910000000001
Atlantis,IN,EL_Industry,2025,0.48814100000000005
Atlantis,IN,EL_Industry,2026,0.496992
Atlantis,IN,EL_Industry,2027,0.506678
Atlantis,IN,EL_Industry,2028,0.5171990000000001
Atlantis,IN,EL_Industry,2029,0.5288889999999999
Atlantis,IN,EL_Industry,2030,0.5417480000000001
Atlantis,IN,EL_Industry,2031,0.5551079999999999
Atlantis,IN,EL_Industry,2032,0.568802
Atlantis,IN,EL_Industry,2033,0.582663
Atlantis,IN,EL_Industry,2034,0.596691
Atlantis,IN,EL_Industry,2035,0.611053
Atlantis,IN,EL_Industry,2036,0.625916
Atlantis,IN,EL_Industry,2037,0.641614
Atlantis,IN,EL_Industry,2038,0.658147
Atlantis,IN,EL_Industry,2039,0.675515
Atlantis,IN,EL_Industry,2040,0.693718
Atlantis,IN,EL_Residential,2014,0.17711999999999997
Atlantis,IN,EL_Residential,2015,0.17800000000000005
Atlantis,IN,EL_Residential,2016,0.18191999999999997
Atlantis,IN,EL_Residential,2017,0.18736000000000003
Atlantis,IN,EL_Residential,2018,0.19408000000000003
Atlantis,IN,EL_Residential,2019,0.20072
Atlantis,IN,EL_Residential,2020,0.20712
Atlantis,IN,EL_Residential,2021,0.21464
Atlantis,IN,EL_Residential,2022,0.2224
Atlantis,IN,EL_Residential,2023,0.23088000000000003
Atlantis,IN,EL_Residential,2024,0.2364
Atlantis,IN,EL_Residential,2025,0.24048000000000003
Atlantis,IN,EL_Residential,2026,0.24488
Atlantis,IN,EL_Residential,2027,0.24968
Atlantis,IN,EL_Residential,2028,0.25488
Atlantis,IN,EL_Residential,2029,0.26064
Atlantis,IN,EL_Residential,2030,0.26688
Atlantis,IN,EL_Residential,2031,0.27352
Atlantis,IN,EL_Residential,2032,0.28024
Atlantis,IN,EL_Residential,2033,0.28712
Atlantis,IN,EL_Residential,2034,0.29408
Atlantis,IN,EL_Residential,2035,0.30104
Atlantis,IN,EL_Residential,2036,0.3084
Atlantis,IN,EL_Residential,2037,0.31616
Atlantis,IN,EL_Residential,2038,0.32432000000000005
Atlantis,IN,EL_Residential,2039,0.33287999999999995
Atlantis,IN,EL_Residential,2040,0.34184
Atlantis,IN,EL_Transport,2014,0.012299999999999998
Atlantis,IN,EL_Transport,2015,0.01235
Atlantis,IN,EL_Transport,2016,0.012650000000000003
Atlantis,IN,EL_Transport,2017,0.013000000000000001
Atlantis,IN,EL_Transport,2018,0.013500000000000002
Atlantis,IN,EL_Transport,2019,0.01395
Atlantis,IN,EL_Transport,2020,0.014399999999999996
Atlantis,IN,EL_Transport,2021,0.014899999999999998
Atlantis,IN,EL_Transport,2022,0.01545
Atlantis,IN,EL_Transport,2023,0.016050000000000002
Atlantis,IN,EL_Transport,2024,0.0164
Atlantis,IN,EL_Transport,2025,0.016700000000000003
Atlantis,IN,EL_Transport,2026,0.017
Atlantis,IN,EL_Transport,2027,0.01735
Atlantis,IN,EL_Transport,2028,0.0177
Atlantis,IN,EL_Transport,2029,0.0181
Atlantis,IN,EL_Transport,2030,0.018549999999999997
Atlantis,IN,EL_Transport,2031,0.019000000000000003
Atlantis,IN,EL_Transport,2032,0.01945
Atlantis,IN,EL_Transport,2033,0.01995
Atlantis,IN,EL_Transport,2034,0.0204
Atlantis,IN,EL_Transport,2035,0.020900000000000002
Atlantis,IN,EL_Transport,2036,0.021400000000000002
Atlantis,IN,EL_Transport,2037,0.02195
Atlantis,IN,EL_Transport,2038,0.022500000000000003
Atlantis,IN,EL_Transport,2039,0.023100000000000002
Atlantis,IN,EL_Transport,2040,0.02375
Atlantis,IN,EL_Services,2014,0.10765999999999999
Atlantis,IN,EL_Services,2015,0.10815
Atlantis,IN,EL_Services,2016,0.11052999999999999
